41,0,0,0,6,0,36,0,14,0
0,247,0,0,0,0,0,0,0,8
0,0,306,0,0,0,3,0,0,12
0,0,0,101,0,0,0,0,0,1
1,0,0,2,228,5,0,6,0,0
0,0,0,0,1,28,9,0,0,0
32,3,1,0,2,1,288,5,50,1
0,0,0,0,1,0,0,37,0,0
16,0,0,0,0,0,23,0,38,0
0,6,5,4,0,0,1,0,0,456
