6,0,0,0,0,0,55,0,36,0
0,246,1,0,0,1,3,0,0,4
1,0,315,0,0,0,5,0,0,0
0,0,0,102,0,0,0,0,0,0
0,1,0,0,219,14,0,7,0,1
0,0,0,0,0,35,3,0,0,0
42,2,1,0,8,6,269,15,40,0
0,0,0,0,0,0,0,38,0,0
38,0,0,0,0,0,25,0,14,0
0,19,22,3,0,0,2,0,0,426
