7,0,0,0,0,0,43,0,14,0
0,146,0,0,0,0,2,0,0,20
0,0,206,0,0,0,0,0,0,3
0,0,0,66,0,0,0,0,0,1
0,9,0,0,151,6,4,5,0,0
0,0,0,0,1,6,4,0,0,0
36,1,1,0,1,0,197,3,17,0
0,0,0,0,4,0,1,7,0,0
28,0,0,0,0,0,16,0,7,0
0,4,12,1,0,0,0,0,0,302
