35,0,0,0,0,0,22,0,40,0
0,251,0,0,0,0,0,0,0,4
1,0,318,0,0,0,1,0,0,1
0,0,0,101,0,0,0,0,0,1
1,0,0,0,238,2,0,1,0,0
0,0,0,0,1,37,0,0,0,0
47,5,2,0,0,12,266,9,42,0
0,0,0,0,1,0,0,37,0,0
41,0,0,0,0,0,25,0,11,0
0,16,23,5,0,0,0,0,0,428
