11,0,0,0,0,0,44,0,42,0
0,251,0,0,0,0,0,0,0,4
0,18,286,0,0,0,5,0,0,12
0,0,0,100,0,0,0,0,0,2
0,0,0,0,231,5,0,6,0,0
0,0,0,0,0,36,2,0,0,0
26,2,0,0,0,6,297,7,42,3
0,0,0,0,0,0,0,38,0,0
21,0,0,0,0,0,27,0,29,0
0,6,9,2,0,0,0,0,0,455
